id_ville|id_temps|id_famille_produit|id-magasin|ventes_objectif|vente_reel|ca_objectif|ca_reel|marge_objectif|marge_reel
15|69|2|17|66.00000000|67.00000000|213.30000000|216.50000000|1.96000000|2.00000000
27|69|2|39|29.00000000|29.00000000|74.59999999|74.59999999|0.16000000|0.20000000
31|69|2|5|13.00000000|13.00000000|44.50000000|44.50000000|0.91000000|0.80000000
43|69|2|87|43.00000000|54.00000000|129.09999999|162.09999999|0.17000000|0.10000000
47|69|2|43|70.00000000|56.00000000|241.00000000|192.80000000|1.13999999|1.50000000
55|69|2|13|59.00000000|38.00000000|204.80000000|131.90000000|4.25000000|2.89999999
63|69|2|75|32.00000000|37.00000000|65.00000000|75.20000000|0.42999999|0.69999999
79|69|2|57|48.00000000|27.00000000|143.69999999|80.79999999|0.17999999|0.29999999
83|69|2|29|78.00000000|123.00000000|241.09999999|380.10000000|3.12999999|2.70000000
99|69|2|95|106.00000000|75.00000000|328.80000000|232.59999999|1.60000000|1.30000000
111|69|2|69|61.00000000|77.00000000|158.80000000|200.50000000|1.78000000|2.10000000
143|69|2|91|75.00000000|94.00000000|157.59999999|197.59999999|0.85999999|0.40000000
151|69|2|71|6.00000000|5.00000000|13.19999999|11.00000000|0.70999999|0.90000000
171|69|2|25|40.00000000|51.00000000|127.70000000|162.80000000|4.23000000|3.29999999
243|69|2|11|31.00000000|20.00000000|105.80000000|68.29999999|2.33000000|2.00000000
295|69|2|93|13.00000000|9.00000000|38.20000000|26.50000000|0.67000000|0.69999999
307|69|2|7|69.00000000|57.00000000|213.30000000|176.19999999|0.69999999|1.10000000
479|69|2|63|61.00000000|54.00000000|197.90000000|175.19999999|0.13000000|0.10000000
515|69|2|1|60.00000000|65.00000000|180.69999999|195.69999999|0.37000000|0.40000000
9|82|2|59|92.00000000||875.89999999||-1.18999999|
13|82|2|81|118.00000000||417.30000000||0.00000000|
17|82|2|41|120.00000000||928.60000000||0.20000000|
21|82|2|85|1.00000000||4.29999999||3.08999999|
29|82|2|33|61.00000000||66.59999999||-0.64000000|
33|82|2|53|39.00000000||135.80000000||3.79000000|
45|82|2|3|65.00000000||352.30000000||0.56999999|
57|82|2|51|61.00000000||54.50000000||-0.45000000|
73|82|2|55|42.00000000||225.09999999||2.91999999|
145|82|2|19|36.00000000||57.29999999||-0.34999999|
161|82|2|89|82.00000000||699.00000000||0.97999999|
197|82|2|15|99.00000000||8.19999999||0.00000000|
253|82|2|21|75.00000000||168.19999999||0.94999999|
301|82|2|83|74.00000000||440.39999999||3.75000000|
309|82|2|9|46.00000000||342.19999999||0.68000000|
329|82|2|49|2.00000000||9.19999999||1.80000000|
3|70|2|47|93.00000000|101.00000000|224.50000000|243.80000000|0.97999999|1.10000000
7|70|2|61|26.00000000|30.00000000|81.29999999|93.79999999|1.48000000|2.39999999
15|70|2|17|70.00000000|87.00000000|226.19999999|281.10000000|1.60000000|1.80000000
27|70|2|39|53.00000000|68.00000000|136.30000000|174.90000000|0.17999999|0.20000000
31|70|2|5|5.00000000|3.00000000|17.10000000|10.30000000|0.23999999|0.40000000
43|70|2|87|23.00000000|22.00000000|69.00000000|66.00000000|0.16000000|0.20000000
47|70|2|43|38.00000000|20.00000000|130.80000000|68.79999999|0.68999999|1.00000000
55|70|2|13|65.00000000|48.00000000|225.59999999|166.59999999|1.38999999|2.50000000
63|70|2|75|25.00000000|37.00000000|50.79999999|75.20000000|1.87000000|1.70000000
79|70|2|57|23.00000000|23.00000000|68.90000000|68.90000000|1.21000000|0.90000000
83|70|2|29|70.00000000|57.00000000|216.30000000|176.19999999|1.99000000|2.29999999
99|70|2|95|54.00000000|32.00000000|167.50000000|99.29999999|3.49000000|2.29999999
111|70|2|69|38.00000000|22.00000000|98.90000000|57.29999999|1.59000000|2.79999999
143|70|2|91|46.00000000|31.00000000|96.70000000|65.20000000|0.38000000|0.50000000
151|70|2|71|21.00000000|18.00000000|46.39999999|39.70000000|3.33999999|1.80000000
171|70|2|25|31.00000000|32.00000000|99.00000000|102.20000000|0.80000000|1.50000000
243|70|2|11|38.00000000|58.00000000|129.69999999|198.00000000|3.10999999|4.50000000
295|70|2|93|21.00000000|22.00000000|61.79999999|64.70000000|0.56000000|0.50000000
307|70|2|7|66.00000000|53.00000000|204.00000000|163.80000000|2.22000000|1.80000000
479|70|2|63|21.00000000|26.00000000|68.09999999|84.40000000|0.56000000|0.29999999
515|70|2|1|107.00000000|105.00000000|322.19999999|316.19999999|0.39000000|0.29999999
3|71|2|47|30.00000000|21.00000000|72.40000000|50.70000000|1.30000000|1.20000000
7|71|2|61|29.00000000|33.00000000|90.70000000|103.20000000|2.64999999|2.00000000
15|71|2|17|17.00000000|21.00000000|54.89999999|67.90000000|3.47000000|1.89999999
27|71|2|39|22.00000000|27.00000000|56.60000000|69.40000000|0.31000000|0.40000000
31|71|2|5|7.00000000|6.00000000|24.00000000|20.50000000|0.69999999|1.00000000
43|71|2|87|21.00000000|19.00000000|63.00000000|57.00000000|0.38000000|0.20000000
47|71|2|43|65.00000000|65.00000000|223.69999999|223.69999999|1.06000000|1.30000000
55|71|2|13|42.00000000|39.00000000|145.80000000|135.40000000|3.68000000|3.60000000
63|71|2|75|44.00000000|45.00000000|89.40000000|91.50000000|1.73000000|1.30000000
79|71|2|57|18.00000000|20.00000000|53.89999999|59.89999999|0.07000000|0.10000000
83|71|2|29|23.00000000|27.00000000|71.09999999|83.40000000|2.08000000|2.89999999
99|71|2|95|40.00000000|67.00000000|124.09999999|207.80000000|3.77000000|2.50000000
111|71|2|69|24.00000000|19.00000000|62.50000000|49.50000000|2.60000000|2.60000000
143|71|2|91|72.00000000|137.00000000|151.30000000|287.89999999|0.34999999|0.59999999
151|71|2|71|9.00000000|6.00000000|19.89999999|13.19999999|1.68999999|2.39999999
171|71|2|25|24.00000000|25.00000000|76.59999999|79.79999999|1.66999999|1.50000000
243|71|2|11|52.00000000|64.00000000|177.50000000|218.50000000|3.20000000|3.10000000
295|71|2|93|13.00000000|8.00000000|38.20000000|23.50000000|0.72999999|1.30000000
307|71|2|7|42.00000000|51.00000000|129.80000000|157.59999999|2.02000000|1.00000000
479|71|2|63|24.00000000|30.00000000|77.90000000|97.40000000|0.13000000|0.10000000
515|71|2|1|64.00000000|36.00000000|192.69999999|108.40000000|0.34999999|0.29999999
9|83|2|59|82.00000000||10.40000000||0.28999999|
13|83|2|81|14.00000000||90.40000000||1.27000000|
17|83|2|41|102.00000000||31.30000000||1.88999999|
21|83|2|85|138.00000000||1024.40000000||-0.28999999|
29|83|2|33|93.00000000||274.19999999||0.87000000|
33|83|2|53|10.00000000||6.59999999||4.50000000|
45|83|2|3|28.00000000||171.09999999||0.68000000|
57|83|2|51|115.00000000||405.50000000||1.67999999|
73|83|2|55|134.00000000||136.80000000||0.40999999|
145|83|2|19|86.00000000||814.79999999||0.00000000|
161|83|2|89|87.00000000||793.79999999||0.95999999|
197|83|2|15|9.00000000||6.79999999||-0.32000000|
253|83|2|21|10.00000000||55.60000000||0.00000000|
301|83|2|83|26.00000000||205.50000000||0.44000000|
309|83|2|9|70.00000000||178.30000000||2.49000000|
329|83|2|49|107.00000000||430.89999999||1.35000000|
9|84|2|59|93.00000000||733.20000000||2.54999999|
13|84|2|81|33.00000000||326.89999999||2.37999999|
17|84|2|41|67.00000000||435.10000000||0.28000000|
21|84|2|85|3.00000000||22.19999999||0.62000000|
29|84|2|33|147.00000000||1136.20000000||-0.08999999|
33|84|2|53|112.00000000||1001.00000000||0.39000000|
45|84|2|3|134.00000000||178.00000000||0.47999999|
57|84|2|51|72.00000000||519.79999999||2.89999999|
73|84|2|55|72.00000000||521.00000000||1.93999999|
145|84|2|19|37.00000000||293.39999999||1.22000000|
161|84|2|89|147.00000000||904.79999999||-1.33000000|
197|84|2|15|85.00000000||75.20000000||-0.41999999|
253|84|2|21|73.00000000||355.89999999||1.62000000|
301|84|2|83|36.00000000||76.40000000||-1.01000000|
309|84|2|9|108.00000000||509.10000000||-1.12999999|
329|84|2|49|24.00000000||197.40000000||0.00000000|
3|72|2|47|154.00000000|177.00000000|371.69999999|427.19999999|1.08000000|1.30000000
7|72|2|61|84.00000000|47.00000000|262.80000000|147.00000000|4.90000000|5.59999999
15|72|2|17|69.00000000|70.00000000|223.00000000|226.19999999|1.51000000|1.20000000
27|72|2|39|34.00000000|24.00000000|87.40000000|61.70000000|0.47999999|0.50000000
31|72|2|5|18.00000000|29.00000000|61.60000000|99.29999999|0.32000000|0.29999999
43|72|2|87|52.00000000|29.00000000|156.09999999|87.09999999|0.23999999|0.40000000
47|72|2|43|91.00000000|90.00000000|313.19999999|309.80000000|2.08999999|1.70000000
55|72|2|13|78.00000000|84.00000000|270.80000000|291.60000000|1.28000000|1.00000000
63|72|2|75|45.00000000|82.00000000|91.50000000|166.69999999|1.11000000|1.30000000
79|72|2|57|84.00000000|108.00000000|251.50000000|323.39999999|0.22000000|0.29999999
83|72|2|29|89.00000000|70.00000000|275.10000000|216.30000000|1.63999999|1.39999999
99|72|2|95|129.00000000|124.00000000|400.10000000|384.60000000|2.68000000|2.60000000
111|72|2|69|90.00000000|60.00000000|234.30000000|156.19999999|2.18000000|1.70000000
143|72|2|91|154.00000000|187.00000000|323.69999999|393.00000000|0.33000000|0.40000000
151|72|2|71|18.00000000|13.00000000|39.70000000|28.69999999|1.37000000|1.39999999
171|72|2|25|44.00000000|24.00000000|140.50000000|76.59999999|1.25000000|1.89999999
243|72|2|11|129.00000000|153.00000000|440.30000000|522.20000000|1.87000000|1.70000000
295|72|2|93|62.00000000|32.00000000|182.30000000|94.09999999|1.25000000|0.90000000
307|72|2|7|103.00000000|97.00000000|318.30000000|299.80000000|2.02000000|1.60000000
479|72|2|63|80.00000000|66.00000000|259.60000000|214.19999999|0.11000000|0.10000000
515|72|2|1|87.00000000|98.00000000|262.00000000|295.10000000|0.93999999|0.90000000
479|80|1|63|76.00000000||313.00000000||2.04999999|
515|80|1|1|32.00000000||186.50000000||1.36000000|
9|69|1|59|51.00000000|29.00000000|365.19999999|207.59999999|1.36000000|1.30000000
13|69|1|81|27.00000000|19.00000000|115.50000000|81.29999999|1.91999999|2.20000000
17|69|1|41|49.00000000|49.00000000|205.19999999|205.19999999|2.04000000|1.30000000
21|69|1|85|11.00000000|23.00000000|68.20000000|142.59999999|0.82999999|1.10000000
29|69|1|33|30.00000000|23.00000000|161.90000000|124.09999999|1.53000000|1.20000000
33|69|1|53|12.00000000|11.00000000|54.60000000|50.10000000|2.64000000|2.10000000
45|69|1|3|48.00000000|54.00000000|189.50000000|213.19999999|3.46000000|2.89999999
57|69|1|51|21.00000000|15.00000000|139.50000000|99.70000000|1.36000000|1.60000000
73|69|1|55|7.00000000|4.00000000|91.90000000|52.50000000|2.12999999|1.89999999
145|69|1|19|36.00000000|57.00000000|199.00000000|315.10000000|1.04000000|1.39999999
161|69|1|89|35.00000000|18.00000000|233.09999999|119.90000000|0.63000000|1.10000000
197|69|1|15|32.00000000|37.00000000|170.40000000|197.00000000|2.70000000|2.89999999
253|69|1|21|19.00000000|22.00000000|130.90000000|151.50000000|1.04000000|1.10000000
301|69|1|83|41.00000000|25.00000000|296.19999999|180.59999999|0.84999999|0.80000000
309|69|1|9|17.00000000|22.00000000|98.90000000|128.00000000|1.82000000|1.60000000
329|69|1|49|25.00000000|27.00000000|89.20000000|96.29999999|0.51000000|0.59999999
3|81|1|47|2.00000000||10.50000000||0.00000000|
7|81|1|61|62.00000000||545.50000000||2.75999999|
15|81|1|17|72.00000000||188.19999999||1.00000000|
27|81|1|39|47.00000000||202.80000000||-0.68000000|
31|81|1|5|79.00000000||316.00000000||0.23000000|
43|81|1|87|74.00000000||123.70000000||1.99000000|
47|81|1|43|72.00000000||692.79999999||1.91999999|
55|81|1|13|1.00000000||1.10000000||0.87000000|
63|81|1|75|6.00000000||37.70000000||0.27000000|
79|81|1|57|79.00000000||526.00000000||1.13999999|
83|81|1|29|13.00000000||118.90000000||1.15999999|
99|81|1|95|73.00000000||723.79999999||1.08000000|
111|81|1|69|49.00000000||413.80000000||0.28000000|
143|81|1|91|14.00000000||55.00000000||-1.41999999|
151|81|1|71|12.00000000||83.29999999||0.47999999|
171|81|1|25|7.00000000||42.79999999||2.16999999|
243|81|1|11|66.00000000||641.39999999||0.32000000|
295|81|1|93|40.00000000||235.09999999||-1.03000000|
307|81|1|7|71.00000000||692.29999999||2.71000000|
479|81|1|63|63.00000000||578.10000000||1.60000000|
515|81|1|1|18.00000000||100.50000000||0.39000000|
9|70|1|59|35.00000000|17.00000000|250.59999999|121.70000000|2.14999999|1.30000000
13|70|1|81|34.00000000|20.00000000|145.40000000|85.59999999|2.16000000|2.50000000
17|70|1|41|48.00000000|45.00000000|201.00000000|188.50000000|1.87000000|2.39999999
21|70|1|85|9.00000000|18.00000000|55.79999999|111.59999999|1.27000000|1.10000000
29|70|1|33|30.00000000|25.00000000|161.90000000|134.90000000|1.67999999|1.80000000
33|70|1|53|22.00000000|28.00000000|100.09999999|127.40000000|1.58000000|1.60000000
45|70|1|3|31.00000000|31.00000000|122.40000000|122.40000000|0.44000000|0.50000000
57|70|1|51|12.00000000|10.00000000|79.70000000|66.50000000|0.34000000|0.59999999
73|70|1|55|7.00000000|6.00000000|91.90000000|78.70000000|0.73999999|1.50000000
145|70|1|19|33.00000000|30.00000000|182.40000000|165.80000000|0.66000000|0.69999999
161|70|1|89|28.00000000|22.00000000|186.50000000|146.50000000|1.95000000|2.29999999
197|70|1|15|11.00000000|14.00000000|58.60000000|74.50000000|1.68999999|1.89999999
253|70|1|21|35.00000000|26.00000000|241.09999999|179.09999999|0.48999999|0.59999999
301|70|1|83|24.00000000|21.00000000|173.40000000|151.69999999|1.05000000|1.00000000
309|70|1|9|38.00000000|26.00000000|221.00000000|151.19999999|1.77000000|1.50000000
329|70|1|49|47.00000000|44.00000000|167.69999999|157.00000000|0.46000000|0.69999999
3|82|1|47|12.00000000||119.40000000||0.00000000|
7|82|1|61|44.00000000||101.20000000||0.00000000|
15|82|1|17|42.00000000||164.59999999||2.48000000|
27|82|1|39|13.00000000||107.09999999||0.63000000|
31|82|1|5|44.00000000||342.39999999||1.82000000|
43|82|1|87|80.00000000||207.69999999||0.60999999|
47|82|1|43|35.00000000||58.79999999||0.00000000|
55|82|1|13|14.00000000||122.70000000||1.99000000|
63|82|1|75|51.00000000||265.80000000||0.00000000|
79|82|1|57|0.00000000||0.00000000||0.48999999|
83|82|1|29|69.00000000||477.30000000||1.11000000|
99|82|1|95|79.00000000||399.60000000||1.48000000|
111|82|1|69|33.00000000||141.30000000||-0.98999999|
143|82|1|91|32.00000000||204.09999999||-1.62000000|
151|82|1|71|35.00000000||251.59999999||1.68999999|
171|82|1|25|2.00000000||0.69999999||1.15999999|
243|82|1|11|64.00000000||294.19999999||0.79000000|
295|82|1|93|20.00000000||67.40000000||1.55000000|
307|82|1|7|30.00000000||201.19999999||1.15999999|
479|82|1|63|43.00000000||153.80000000||-0.10000000|
515|82|1|1|28.00000000||39.00000000||0.01000000|
9|71|1|59|12.00000000|11.00000000|85.90000000|78.79999999|2.85000000|3.29999999
13|71|1|81|44.00000000|31.00000000|188.19999999|132.59999999|0.46000000|0.80000000
17|71|1|41|12.00000000|12.00000000|50.29999999|50.29999999|3.46000000|3.10000000
21|71|1|85|3.00000000|2.00000000|18.60000000|12.40000000|1.64999999|1.50000000
29|71|1|33|20.00000000|37.00000000|107.90000000|199.69999999|1.02000000|0.90000000
33|71|1|53|12.00000000|16.00000000|54.60000000|72.79999999|0.81999999|1.00000000
45|71|1|3|10.00000000|9.00000000|39.50000000|35.50000000|1.48000000|1.10000000
57|71|1|51|19.00000000|10.00000000|126.30000000|66.50000000|0.42999999|0.80000000
73|71|1|55|6.00000000|8.00000000|78.70000000|105.00000000|0.80000000|1.30000000
145|71|1|19|33.00000000|38.00000000|182.40000000|210.09999999|1.77000000|1.60000000
161|71|1|89|19.00000000|10.00000000|126.50000000|66.59999999|1.33000000|1.10000000
197|71|1|15|16.00000000|31.00000000|85.20000000|165.00000000|2.83999999|2.20000000
253|71|1|21|7.00000000|7.00000000|48.20000000|48.20000000|1.38999999|0.80000000
301|71|1|83|22.00000000|17.00000000|158.90000000|122.80000000|0.52000000|0.90000000
309|71|1|9|31.00000000|37.00000000|180.30000000|215.19999999|0.98999999|1.10000000
329|71|1|49|14.00000000|15.00000000|50.00000000|53.50000000|1.10000000|0.69999999
3|83|1|47|60.00000000||73.50000000||0.00000000|
7|83|1|61|51.00000000||81.20000000||2.98000000|
15|83|1|17|73.00000000||176.30000000||0.34000000|
27|83|1|39|62.00000000||95.09999999||-1.14999999|
31|83|1|5|80.00000000||323.00000000||0.52000000|
43|83|1|87|57.00000000||552.20000000||-0.27000000|
47|83|1|43|20.00000000||47.89999999||3.41999999|
55|83|1|13|9.00000000||27.10000000||0.00000000|
63|83|1|75|70.00000000||585.79999999||0.48999999|
79|83|1|57|38.00000000||290.30000000||3.72000000|
83|83|1|29|69.00000000||610.10000000||0.78000000|
99|83|1|95|3.00000000||19.50000000||-0.63000000|
111|83|1|69|57.00000000||73.00000000||3.60000000|
143|83|1|91|67.00000000||163.19999999||0.56000000|
151|83|1|71|3.00000000||10.69999999||3.89000000|
171|83|1|25|16.00000000||0.80000000||-1.89999999|
243|83|1|11|31.00000000||35.50000000||-0.13000000|
295|83|1|93|11.00000000||53.79999999||0.91000000|
307|83|1|7|57.00000000||60.20000000||1.89999999|
479|83|1|63|52.00000000||394.19999999||-1.48000000|
515|83|1|1|5.00000000||6.59999999||1.54000000|
9|72|1|59|53.00000000|42.00000000|379.50000000|300.69999999|4.29999999|2.60000000
13|72|1|81|73.00000000|38.00000000|312.30000000|162.59999999|0.68999999|0.59999999
17|72|1|41|62.00000000|76.00000000|259.69999999|318.30000000|1.75000000|2.29999999
21|72|1|85|9.00000000|16.00000000|55.79999999|99.20000000|0.84999999|1.20000000
29|72|1|33|49.00000000|56.00000000|264.39999999|302.19999999|0.75000000|1.20000000
33|72|1|53|45.00000000|55.00000000|204.80000000|250.30000000|2.54000000|2.00000000
45|72|1|3|45.00000000|45.00000000|177.69999999|177.69999999|1.10000000|1.20000000
57|72|1|51|39.00000000|29.00000000|259.19999999|192.69999999|3.06999999|1.60000000
73|72|1|55|12.00000000|9.00000000|157.50000000|118.09999999|2.37999999|3.00000000
145|72|1|19|34.00000000|33.00000000|187.90000000|182.40000000|0.76000000|0.90000000
161|72|1|89|25.00000000|14.00000000|166.50000000|93.20000000|3.04999999|2.39999999
197|72|1|15|38.00000000|75.00000000|202.30000000|399.30000000|4.12000000|4.70000000
253|72|1|21|36.00000000|34.00000000|248.00000000|234.19999999|0.79000000|1.50000000
301|72|1|83|32.00000000|37.00000000|231.19999999|267.30000000|2.02999999|2.10000000
309|72|1|9|37.00000000|43.00000000|215.19999999|250.09999999|1.71000000|2.20000000
329|72|1|49|48.00000000|61.00000000|171.30000000|217.59999999|2.58999999|1.50000000
3|84|1|47|78.00000000||535.89999999||-0.35999999|
7|84|1|61|74.00000000||622.70000000||1.51000000|
15|84|1|17|56.00000000||85.20000000||2.43999999|
27|84|1|39|60.00000000||277.19999999||0.00000000|
31|84|1|5|78.00000000||595.60000000||0.93000000|
43|84|1|87|16.00000000||134.30000000||-1.58000000|
47|84|1|43|5.00000000||5.70000000||1.35000000|
55|84|1|13|64.00000000||344.30000000||0.77000000|
63|84|1|75|52.00000000||324.00000000||2.48000000|
79|84|1|57|25.00000000||47.60000000||0.22000000|
83|84|1|29|48.00000000||261.39999999||0.87000000|
99|84|1|95|44.00000000||370.10000000||0.93000000|
111|84|1|69|28.00000000||171.19999999||0.00000000|
143|84|1|91|70.00000000||595.60000000||-0.14000000|
151|84|1|71|27.00000000||161.80000000||-0.81000000|
171|84|1|25|6.00000000||27.00000000||1.14999999|
243|84|1|11|32.00000000||15.69999999||3.70000000|
295|84|1|93|75.00000000||123.90000000||0.87000000|
307|84|1|7|38.00000000||205.19999999||-0.73999999|
479|84|1|63|57.00000000||532.10000000||-0.20000000|
515|84|1|1|46.00000000||324.39999999||0.00000000|
3|73|2|47|81.00000000||21.30000000||1.20000000|
7|73|2|61|15.00000000||127.90000000||1.83000000|
15|73|2|17|72.00000000||372.39999999||1.12000000|
27|73|2|39|48.00000000||184.90000000||1.79000000|
31|73|2|5|11.00000000||19.00000000||-0.02000000|
43|73|2|87|97.00000000||214.40000000||0.23999999|
47|73|2|43|3.00000000||17.69999999||3.91999999|
55|73|2|13|38.00000000||373.80000000||4.08000000|
63|73|2|75|78.00000000||521.39999999||-0.76000000|
79|73|2|57|129.00000000||840.29999999||2.39999999|
83|73|2|29|116.00000000||621.00000000||1.02000000|
99|73|2|95|84.00000000||585.10000000||3.70000000|
111|73|2|69|147.00000000||1373.00000000||-0.44000000|
143|73|2|91|125.00000000||1100.09999999||-1.30000000|
151|73|2|71|126.00000000||818.00000000||4.63999999|
171|73|2|25|24.00000000||13.19999999||0.23999999|
243|73|2|11|42.00000000||192.50000000||-0.66000000|
295|73|2|93|40.00000000||317.19999999||0.56999999|
307|73|2|7|127.00000000||974.89999999||0.84999999|
479|73|2|63|133.00000000||1188.59999999||1.83000000|
515|73|2|1|115.00000000||1092.00000000||-0.55000000|
9|61|2|59|93.00000000|111.00000000|343.30000000|409.80000000|0.96999999|1.20000000
13|61|2|81|133.00000000|133.00000000|342.60000000|342.60000000|0.92000000|0.80000000
17|61|2|41|32.00000000|22.00000000|85.79999999|59.00000000|0.47999999|0.90000000
21|61|2|85|26.00000000|30.00000000|100.09999999|115.50000000|0.42999999|0.40000000
29|61|2|33|32.00000000|32.00000000|93.00000000|93.00000000|0.93000000|0.69999999
33|61|2|53|62.00000000|53.00000000|194.50000000|166.30000000|0.94999999|1.00000000
45|61|2|3|42.00000000|22.00000000|90.79999999|47.60000000|0.47999999|0.59999999
57|61|2|51|49.00000000|36.00000000|148.19999999|108.80000000|0.95999999|1.60000000
73|61|2|55|2.00000000|1.00000000|6.00000000|3.00000000|0.88000000|1.70000000
145|61|2|19|33.00000000|37.00000000|117.80000000|132.09999999|1.01000000|1.30000000
161|61|2|89|32.00000000|56.00000000|98.50000000|172.30000000|0.40999999|0.50000000
197|61|2|15|72.00000000|76.00000000|196.19999999|207.09999999|2.54000000|2.60000000
253|61|2|21|38.00000000|19.00000000|113.40000000|56.70000000|0.20999999|0.29999999
301|61|2|83|54.00000000|32.00000000|189.30000000|112.20000000|1.62999999|2.39999999
309|61|2|9|75.00000000|58.00000000|354.50000000|274.10000000|1.92999999|1.89999999
329|61|2|49|56.00000000|114.00000000|147.50000000|300.30000000|1.62999999|1.10000000
9|62|2|59|54.00000000|45.00000000|199.30000000|166.09999999|1.32000000|1.30000000
13|62|2|81|99.00000000|110.00000000|255.00000000|283.39999999|0.67000000|0.90000000
17|62|2|41|93.00000000|89.00000000|249.30000000|238.59999999|0.98999999|1.00000000
21|62|2|85|11.00000000|14.00000000|42.39999999|53.89999999|1.15999999|1.10000000
29|62|2|33|66.00000000|78.00000000|191.80000000|226.59999999|0.55000000|0.59999999
33|62|2|53|36.00000000|34.00000000|113.00000000|106.70000000|0.68999999|1.39999999
45|62|2|3|83.00000000|169.00000000|179.50000000|365.50000000|1.89999999|0.90000000
57|62|2|51|54.00000000|61.00000000|163.30000000|184.40000000|1.14999999|1.80000000
73|62|2|55|3.00000000|2.00000000|9.09999999|6.00000000|0.97999999|1.70000000
145|62|2|19|95.00000000|66.00000000|339.10000000|235.59999999|1.59000000|1.70000000
161|62|2|89|77.00000000|150.00000000|236.90000000|461.50000000|0.40000000|0.40000000
197|62|2|15|43.00000000|49.00000000|117.20000000|133.50000000|1.05000000|1.00000000
253|62|2|21|83.00000000|78.00000000|247.69999999|232.80000000|0.58999999|0.59999999
301|62|2|83|42.00000000|50.00000000|147.19999999|175.30000000|1.25000000|1.80000000
309|62|2|9|60.00000000|75.00000000|283.60000000|354.50000000|1.93999999|1.70000000
329|62|2|49|82.00000000|60.00000000|216.00000000|158.00000000|2.54999999|2.20000000
3|74|2|47|24.00000000||160.09999999||-1.83000000|
7|74|2|61|125.00000000||777.79999999||-0.69999999|
15|74|2|17|143.00000000||234.50000000||0.67000000|
27|74|2|39|12.00000000||57.39999999||-0.75000000|
31|74|2|5|85.00000000||386.30000000||2.21000000|
43|74|2|87|111.00000000||295.19999999||1.23000000|
47|74|2|43|129.00000000||1140.00000000||-0.93999999|
55|74|2|13|33.00000000||180.30000000||0.00000000|
63|74|2|75|71.00000000||218.09999999||-0.33000000|
79|74|2|57|138.00000000||1297.30000000||0.77000000|
83|74|2|29|19.00000000||90.20000000||2.29999999|
99|74|2|95|102.00000000||425.60000000||-0.85999999|
111|74|2|69|147.00000000||1276.09999999||-0.90000000|
143|74|2|91|3.00000000||24.80000000||0.13000000|
151|74|2|71|22.00000000||186.19999999||0.00000000|
171|74|2|25|7.00000000||5.29999999||0.83999999|
243|74|2|11|24.00000000||30.80000000||0.00000000|
295|74|2|93|38.00000000||298.50000000||0.14999999|
307|74|2|7|124.00000000||372.19999999||0.96999999|
479|74|2|63|97.00000000||809.60000000||0.75000000|
515|74|2|1|144.00000000||750.00000000||0.00000000|
9|63|2|59|20.00000000|14.00000000|73.79999999|51.70000000|0.52000000|0.69999999
13|63|2|81|55.00000000|46.00000000|141.69999999|118.50000000|1.73000000|1.70000000
17|63|2|41|23.00000000|22.00000000|61.70000000|59.00000000|0.29999999|0.50000000
21|63|2|85|15.00000000|12.00000000|57.79999999|46.20000000|0.32000000|0.50000000
29|63|2|33|45.00000000|74.00000000|130.80000000|215.00000000|0.48999999|0.40000000
33|63|2|53|44.00000000|52.00000000|138.09999999|163.19999999|2.25999999|1.80000000
45|63|2|3|53.00000000|45.00000000|114.59999999|97.29999999|0.80000000|0.50000000
57|63|2|51|36.00000000|44.00000000|108.80000000|133.00000000|3.81999999|3.20000000
73|63|2|55|3.00000000|2.00000000|9.09999999|6.00000000|1.09000000|0.90000000
145|63|2|19|49.00000000|49.00000000|174.90000000|174.90000000|1.31000000|1.20000000
161|63|2|89|33.00000000|20.00000000|101.50000000|61.50000000|0.87000000|0.59999999
197|63|2|15|30.00000000|28.00000000|81.70000000|76.29999999|0.67000000|1.20000000
253|63|2|21|26.00000000|26.00000000|77.59999999|77.59999999|0.26000000|0.29999999
301|63|2|83|24.00000000|31.00000000|84.09999999|108.70000000|0.66000000|0.59999999
309|63|2|9|42.00000000|31.00000000|198.50000000|146.50000000|1.78000000|1.70000000
329|63|2|49|24.00000000|38.00000000|63.20000000|100.09999999|3.54999999|3.39999999
3|75|2|47|135.00000000||995.29999999||-0.40999999|
7|75|2|61|111.00000000||1063.80000000||1.77000000|
15|75|2|17|102.00000000||499.69999999||0.10000000|
27|75|2|39|51.00000000||192.40000000||0.77000000|
31|75|2|5|87.00000000||352.10000000||0.00000000|
43|75|2|87|55.00000000||486.00000000||0.65000000|
47|75|2|43|43.00000000||21.50000000||-0.53000000|
55|75|2|13|83.00000000||488.39999999||0.46000000|
63|75|2|75|76.00000000||347.50000000||0.00000000|
79|75|2|57|73.00000000||643.00000000||-0.07000000|
83|75|2|29|66.00000000||445.60000000||0.28000000|
99|75|2|95|89.00000000||757.70000000||-0.50000000|
111|75|2|69|114.00000000||201.09999999||-1.16999999|
143|75|2|91|76.00000000||678.39999999||1.28000000|
151|75|2|71|99.00000000||226.59999999||2.41999999|
171|75|2|25|34.00000000||6.70000000||0.00000000|
243|75|2|11|39.00000000||303.89999999||0.19000000|
295|75|2|93|55.00000000||501.50000000||1.85000000|
307|75|2|7|121.00000000||304.69999999||0.19000000|
479|75|2|63|53.00000000||516.50000000||3.81000000|
515|75|2|1|35.00000000||323.80000000||2.52000000|
